t=0.000000, y(t)=0.000000, y'(t)=0.000000, z(t)=0.000000, z'(t)=0.000000, v(t)=0.000000, v'(t)=0.000000, X(t)=0.000000, Y(t)=0.000000, Z(t)=0.000000
t=15.120000, y(t)=-1.459820, y'(t)=0.096513, z(t)=-0.694995, z'(t)=0.278433, v(t)=-2.288892, v'(t)=-0.715873, X(t)=-1.459820, Y(t)=-0.694995, Z(t)=-2.288892
t=15.140000, y(t)=-1.458447, y'(t)=0.040767, z(t)=-0.689357, z'(t)=0.285239, v(t)=-2.302888, v'(t)=-0.683532, X(t)=-1.458447, Y(t)=-0.689357, Z(t)=-2.302888
t=15.160000, y(t)=-1.458191, y'(t)=-0.015193, z(t)=-0.683590, z'(t)=0.291387, v(t)=-2.316225, v'(t)=-0.649959, X(t)=-1.458191, Y(t)=-0.683590, Z(t)=-2.316225
t=15.180000, y(t)=-1.459055, y'(t)=-0.071232, z(t)=-0.677706, z'(t)=0.296864, v(t)=-2.328879, v'(t)=-0.615226, X(t)=-1.459055, Y(t)=-0.677706, Z(t)=-2.328879
t=15.200000, y(t)=-1.461040, y'(t)=-0.127219, z(t)=-0.671720, z'(t)=0.301661, v(t)=-2.340827, v'(t)=-0.579405, X(t)=-1.461040, Y(t)=-0.671720, Z(t)=-2.340827
t=15.220000, y(t)=-1.464143, y'(t)=-0.183018, z(t)=-0.665644, z'(t)=0.305771, v(t)=-2.352049, v'(t)=-0.542573, X(t)=-1.464143, Y(t)=-0.665644, Z(t)=-2.352049
t=15.240000, y(t)=-1.468359, y'(t)=-0.238500, z(t)=-0.659494, z'(t)=0.309186, v(t)=-2.362524, v'(t)=-0.504808, X(t)=-1.468359, Y(t)=-0.659494, Z(t)=-2.362524
t=15.260000, y(t)=-1.473680, y'(t)=-0.293532, z(t)=-0.653281, z'(t)=0.311903, v(t)=-2.372235, v'(t)=-0.466187, X(t)=-1.473680, Y(t)=-0.653281, Z(t)=-2.372235
t=15.280000, y(t)=-1.480096, y'(t)=-0.347984, z(t)=-0.647022, z'(t)=0.313917, v(t)=-2.381166, v'(t)=-0.426792, X(t)=-1.480096, Y(t)=-0.647022, Z(t)=-2.381166
t=15.300000, y(t)=-1.487594, y'(t)=-0.401731, z(t)=-0.640729, z'(t)=0.315227, v(t)=-2.389302, v'(t)=-0.386704, X(t)=-1.487594, Y(t)=-0.640729, Z(t)=-2.389302
t=15.320000, y(t)=-1.496160, y'(t)=-0.454645, z(t)=-0.634418, z'(t)=0.315834, v(t)=-2.396630, v'(t)=-0.346006, X(t)=-1.496160, Y(t)=-0.634418, Z(t)=-2.396630
t=15.340000, y(t)=-1.505774, y'(t)=-0.506603, z(t)=-0.628101, z'(t)=0.315738, v(t)=-2.403139, v'(t)=-0.304781, X(t)=-1.505774, Y(t)=-0.628101, Z(t)=-2.403139
t=15.360000, y(t)=-1.516417, y'(t)=-0.557486, z(t)=-0.621793, z'(t)=0.314943, v(t)=-2.408819, v'(t)=-0.263113, X(t)=-1.516417, Y(t)=-0.621793, Z(t)=-2.408819
t=15.380000, y(t)=-1.528065, y'(t)=-0.607176, z(t)=-0.615508, z'(t)=0.313453, v(t)=-2.413661, v'(t)=-0.221088, X(t)=-1.528065, Y(t)=-0.615508, Z(t)=-2.413661
t=15.400000, y(t)=-1.540695, y'(t)=-0.655557, z(t)=-0.609259, z'(t)=0.311274, v(t)=-2.417660, v'(t)=-0.178790, X(t)=-1.540695, Y(t)=-0.609259, Z(t)=-2.417660
t=15.420000, y(t)=-1.554278, y'(t)=-0.702520, z(t)=-0.603061, z'(t)=0.308414, v(t)=-2.420811, v'(t)=-0.136304, X(t)=-1.554278, Y(t)=-0.603061, Z(t)=-2.420811
t=15.440000, y(t)=-1.568786, y'(t)=-0.747958, z(t)=-0.596927, z'(t)=0.304882, v(t)=-2.423112, v'(t)=-0.093717, X(t)=-1.568786, Y(t)=-0.596927, Z(t)=-2.423112
t=15.460000, y(t)=-1.584186, y'(t)=-0.791767, z(t)=-0.590870, z'(t)=0.300689, v(t)=-2.424560, v'(t)=-0.051113, X(t)=-1.584186, Y(t)=-0.590870, Z(t)=-2.424560
t=15.480000, y(t)=-1.600445, y'(t)=-0.833848, z(t)=-0.584904, z'(t)=0.295845, v(t)=-2.425157, v'(t)=-0.008577, X(t)=-1.600445, Y(t)=-0.584904, Z(t)=-2.425157
t=15.500000, y(t)=-1.617527, y'(t)=-0.874108, z(t)=-0.579041, z'(t)=0.290365, v(t)=-2.424904, v'(t)=0.033806, X(t)=-1.617527, Y(t)=-0.579041, Z(t)=-2.424904
t=15.520000, y(t)=-1.635396, y'(t)=-0.912457, z(t)=-0.573293, z'(t)=0.284264, v(t)=-2.423806, v'(t)=0.075953, X(t)=-1.635396, Y(t)=-0.573293, Z(t)=-2.423806
t=15.540000, y(t)=-1.654012, y'(t)=-0.948810, z(t)=-0.567674, z'(t)=0.277557, v(t)=-2.421868, v'(t)=0.117780, X(t)=-1.654012, Y(t)=-0.567674, Z(t)=-2.421868
t=15.560000, y(t)=-1.673335, y'(t)=-0.983087, z(t)=-0.562195, z'(t)=0.270261, v(t)=-2.419097, v'(t)=0.159205, X(t)=-1.673335, Y(t)=-0.562195, Z(t)=-2.419097
t=15.580000, y(t)=-1.693322, y'(t)=-1.015214, z(t)=-0.556868, z'(t)=0.262396, v(t)=-2.415503, v'(t)=0.200148, X(t)=-1.693322, Y(t)=-0.556868, Z(t)=-2.415503
t=15.600000, y(t)=-1.713929, y'(t)=-1.045122, z(t)=-0.551703, z'(t)=0.253980, v(t)=-2.411095, v'(t)=0.240528, X(t)=-1.713929, Y(t)=-0.551703, Z(t)=-2.411095
t=15.620000, y(t)=-1.735111, y'(t)=-1.072748, z(t)=-0.546712, z'(t)=0.245035, v(t)=-2.405886, v'(t)=0.280269, X(t)=-1.735111, Y(t)=-0.546712, Z(t)=-2.405886
t=15.640000, y(t)=-1.756823, y'(t)=-1.098033, z(t)=-0.541905, z'(t)=0.235583, v(t)=-2.399889, v'(t)=0.319292, X(t)=-1.756823, Y(t)=-0.541905, Z(t)=-2.399889
t=15.660000, y(t)=-1.779017, y'(t)=-1.120926, z(t)=-0.537292, z'(t)=0.225646, v(t)=-2.393120, v'(t)=0.357524, X(t)=-1.779017, Y(t)=-0.537292, Z(t)=-2.393120
t=15.680000, y(t)=-1.801644, y'(t)=-1.141380, z(t)=-0.532882, z'(t)=0.215249, v(t)=-2.385594, v'(t)=0.394890, X(t)=-1.801644, Y(t)=-0.532882, Z(t)=-2.385594
t=15.700000, y(t)=-1.824655, y'(t)=-1.159356, z(t)=-0.528685, z'(t)=0.204417, v(t)=-2.377330, v'(t)=0.431321, X(t)=-1.824655, Y(t)=-0.528685, Z(t)=-2.377330
t=15.720000, y(t)=-1.848001, y'(t)=-1.174820, z(t)=-0.524708, z'(t)=0.193174, v(t)=-2.368348, v'(t)=0.466748, X(t)=-1.848001, Y(t)=-0.524708, Z(t)=-2.368348
t=15.740000, y(t)=-1.871631, y'(t)=-1.187744, z(t)=-0.520960, z'(t)=0.181549, v(t)=-2.358668, v'(t)=0.501103, X(t)=-1.871631, Y(t)=-0.520960, Z(t)=-2.358668
t=15.760000, y(t)=-1.895494, y'(t)=-1.198105, z(t)=-0.517449, z'(t)=0.169567, v(t)=-2.348311, v'(t)=0.534322, X(t)=-1.895494, Y(t)=-0.517449, Z(t)=-2.348311
t=15.780000, y(t)=-1.919538, y'(t)=-1.205889, z(t)=-0.514180, z'(t)=0.157257, v(t)=-2.337303, v'(t)=0.566345, X(t)=-1.919538, Y(t)=-0.514180, Z(t)=-2.337303
t=15.800000, y(t)=-1.943712, y'(t)=-1.211087, z(t)=-0.511160, z'(t)=0.144648, v(t)=-2.325666, v'(t)=0.597111, X(t)=-1.943712, Y(t)=-0.511160, Z(t)=-2.325666
t=15.820000, y(t)=-1.967964, y'(t)=-1.213694, z(t)=-0.508396, z'(t)=0.131769, v(t)=-2.313427, v'(t)=0.626566, X(t)=-1.967964, Y(t)=-0.508396, Z(t)=-2.313427
t=15.840000, y(t)=-1.992243, y'(t)=-1.213715, z(t)=-0.505891, z'(t)=0.118649, v(t)=-2.300613, v'(t)=0.654654, X(t)=-1.992243, Y(t)=-0.505891, Z(t)=-2.300613
t=15.860000, y(t)=-2.016496, y'(t)=-1.211159, z(t)=-0.503651, z'(t)=0.105318, v(t)=-2.287250, v'(t)=0.681326, X(t)=-2.016496, Y(t)=-0.503651, Z(t)=-2.287250
t=15.880000, y(t)=-2.040672, y'(t)=-1.206041, z(t)=-0.501680, z'(t)=0.091807, v(t)=-2.273369, v'(t)=0.706535, X(t)=-2.040672, Y(t)=-0.501680, Z(t)=-2.273369
t=15.900000, y(t)=-2.064720, y'(t)=-1.198382, z(t)=-0.499980, z'(t)=0.078147, v(t)=-2.258999, v'(t)=0.730235, X(t)=-2.064720, Y(t)=-0.499980, Z(t)=-2.258999
t=15.920000, y(t)=-2.088591, y'(t)=-1.188211, z(t)=-0.498555, z'(t)=0.064368, v(t)=-2.244170, v'(t)=0.752386, X(t)=-2.088591, Y(t)=-0.498555, Z(t)=-2.244170
t=15.940000, y(t)=-2.112232, y'(t)=-1.175560, z(t)=-0.497406, z'(t)=0.050501, v(t)=-2.228914, v'(t)=0.772950, X(t)=-2.112232, Y(t)=-0.497406, Z(t)=-2.228914
t=15.960000, y(t)=-2.135597, y'(t)=-1.160468, z(t)=-0.496535, z'(t)=0.036578, v(t)=-2.213263, v'(t)=0.791892, X(t)=-2.135597, Y(t)=-0.496535, Z(t)=-2.213263
t=15.980000, y(t)=-2.158635, y'(t)=-1.142981, z(t)=-0.495943, z'(t)=0.022629, v(t)=-2.197249, v'(t)=0.809181, X(t)=-2.158635, Y(t)=-0.495943, Z(t)=-2.197249
t=16.000000, y(t)=-2.181300, y'(t)=-1.123148, z(t)=-0.495630, z'(t)=0.008686, v(t)=-2.180907, v'(t)=0.824789, X(t)=-2.181300, Y(t)=-0.495630, Z(t)=-2.180907
t=16.020000, y(t)=-2.203546, y'(t)=-1.101025, z(t)=-0.495595, z'(t)=-0.005221, v(t)=-2.164269, v'(t)=0.838691, X(t)=-2.203546, Y(t)=-0.495595, Z(t)=-2.164269
t=16.040000, y(t)=-2.225326, y'(t)=-1.076674, z(t)=-0.495838, z'(t)=-0.019060, v(t)=-2.147371, v'(t)=0.850868, X(t)=-2.225326, Y(t)=-0.495838, Z(t)=-2.147371
t=16.060000, y(t)=-2.246598, y'(t)=-1.050161, z(t)=-0.496357, z'(t)=-0.032802, v(t)=-2.130246, v'(t)=0.861300, X(t)=-2.246598, Y(t)=-0.496357, Z(t)=-2.130246
t=16.080000, y(t)=-2.267319, y'(t)=-1.021555, z(t)=-0.497149, z'(t)=-0.046417, v(t)=-2.112931, v'(t)=0.869976, X(t)=-2.267319, Y(t)=-0.497149, Z(t)=-2.112931
t=16.100000, y(t)=-2.287447, y'(t)=-0.990933, z(t)=-0.498213, z'(t)=-0.059874, v(t)=-2.095459, v'(t)=0.876883, X(t)=-2.287447, Y(t)=-0.498213, Z(t)=-2.095459
t=16.120000, y(t)=-2.306943, y'(t)=-0.958375, z(t)=-0.499543, z'(t)=-0.073145, v(t)=-2.077867, v'(t)=0.882016, X(t)=-2.306943, Y(t)=-0.499543, Z(t)=-2.077867
t=16.140000, y(t)=-2.325770, y'(t)=-0.923966, z(t)=-0.501137, z'(t)=-0.086201, v(t)=-2.060190, v'(t)=0.885372, X(t)=-2.325770, Y(t)=-0.501137, Z(t)=-2.060190
t=16.160000, y(t)=-2.343890, y'(t)=-0.887793, z(t)=-0.502990, z'(t)=-0.099014, v(t)=-2.042464, v'(t)=0.886950, X(t)=-2.343890, Y(t)=-0.502990, Z(t)=-2.042464
t=16.180000, y(t)=-2.361270, y'(t)=-0.849948, z(t)=-0.505096, z'(t)=-0.111556, v(t)=-2.024724, v'(t)=0.886756, X(t)=-2.361270, Y(t)=-0.505096, Z(t)=-2.024724
t=16.200000, y(t)=-2.377878, y'(t)=-0.810529, z(t)=-0.507450, z'(t)=-0.123801, v(t)=-2.007006, v'(t)=0.884795, X(t)=-2.377878, Y(t)=-0.507450, Z(t)=-2.007006
t=16.220000, y(t)=-2.393682, y'(t)=-0.769633, z(t)=-0.510046, z'(t)=-0.135722, v(t)=-1.989344, v'(t)=0.881080, X(t)=-2.393682, Y(t)=-0.510046, Z(t)=-1.989344
t=16.240000, y(t)=-2.408654, y'(t)=-0.727364, z(t)=-0.512876, z'(t)=-0.147296, v(t)=-1.971774, v'(t)=0.875625, X(t)=-2.408654, Y(t)=-0.512876, Z(t)=-1.971774
t=16.260000, y(t)=-2.422768, y'(t)=-0.683825, z(t)=-0.515935, z'(t)=-0.158496, v(t)=-1.954330, v'(t)=0.868447, X(t)=-2.422768, Y(t)=-0.515935, Z(t)=-1.954330
t=16.280000, y(t)=-2.435999, y'(t)=-0.639125, z(t)=-0.519214, z'(t)=-0.169301, v(t)=-1.937047, v'(t)=0.859567, X(t)=-2.435999, Y(t)=-0.519214, Z(t)=-1.937047
t=16.300000, y(t)=-2.448326, y'(t)=-0.593374, z(t)=-0.522704, z'(t)=-0.179687, v(t)=-1.919959, v'(t)=0.849011, X(t)=-2.448326, Y(t)=-0.522704, Z(t)=-1.919959
t=16.320000, y(t)=-2.459728, y'(t)=-0.546683, z(t)=-0.526398, z'(t)=-0.189633, v(t)=-1.903098, v'(t)=0.836806, X(t)=-2.459728, Y(t)=-0.526398, Z(t)=-1.903098
t=16.340000, y(t)=-2.470187, y'(t)=-0.499166, z(t)=-0.530286, z'(t)=-0.199119, v(t)=-1.886497, v'(t)=0.822982, X(t)=-2.470187, Y(t)=-0.530286, Z(t)=-1.886497
t=16.360000, y(t)=-2.479690, y'(t)=-0.450938, z(t)=-0.534360, z'(t)=-0.208127, v(t)=-1.870189, v'(t)=0.807574, X(t)=-2.479690, Y(t)=-0.534360, Z(t)=-1.870189
t=16.380000, y(t)=-2.488221, y'(t)=-0.402115, z(t)=-0.538608, z'(t)=-0.216637, v(t)=-1.854205, v'(t)=0.790619, X(t)=-2.488221, Y(t)=-0.538608, Z(t)=-1.854205
t=16.400000, y(t)=-2.495771, y'(t)=-0.352815, z(t)=-0.543022, z'(t)=-0.224633, v(t)=-1.838575, v'(t)=0.772156, X(t)=-2.495771, Y(t)=-0.543022, Z(t)=-1.838575
t=16.420000, y(t)=-2.502331, y'(t)=-0.303154, z(t)=-0.547590, z'(t)=-0.232099, v(t)=-1.823328, v'(t)=0.752229, X(t)=-2.502331, Y(t)=-0.547590, Z(t)=-1.823328
t=16.440000, y(t)=-2.507896, y'(t)=-0.253252, z(t)=-0.552302, z'(t)=-0.239020, v(t)=-1.808495, v'(t)=0.730883, X(t)=-2.507896, Y(t)=-0.552302, Z(t)=-1.808495
t=16.460000, y(t)=-2.512460, y'(t)=-0.203225, z(t)=-0.557147, z'(t)=-0.245385, v(t)=-1.794102, v'(t)=0.708166, X(t)=-2.512460, Y(t)=-0.557147, Z(t)=-1.794102
t=16.480000, y(t)=-2.516025, y'(t)=-0.153191, z(t)=-0.562114, z'(t)=-0.251180, v(t)=-1.780177, v'(t)=0.684130, X(t)=-2.516025, Y(t)=-0.562114, Z(t)=-1.780177
t=16.500000, y(t)=-2.518589, y'(t)=-0.103268, z(t)=-0.567190, z'(t)=-0.256396, v(t)=-1.766745, v'(t)=0.658826, X(t)=-2.518589, Y(t)=-0.567190, Z(t)=-1.766745
t=16.520000, y(t)=-2.520157, y'(t)=-0.053572, z(t)=-0.572366, z'(t)=-0.261022, v(t)=-1.753832, v'(t)=0.632311, X(t)=-2.520157, Y(t)=-0.572366, Z(t)=-1.753832
t=16.540000, y(t)=-2.520734, y'(t)=-0.004218, z(t)=-0.577627, z'(t)=-0.265051, v(t)=-1.741461, v'(t)=0.604642, X(t)=-2.520734, Y(t)=-0.577627, Z(t)=-1.741461
t=16.560000, y(t)=-2.520329, y'(t)=0.044682, z(t)=-0.582964, z'(t)=-0.268477, v(t)=-1.729654, v'(t)=0.575879, X(t)=-2.520329, Y(t)=-0.582964, Z(t)=-1.729654
t=16.580000, y(t)=-2.518951, y'(t)=0.093013, z(t)=-0.588362, z'(t)=-0.271294, v(t)=-1.718432, v'(t)=0.546084, X(t)=-2.518951, Y(t)=-0.588362, Z(t)=-1.718432
t=16.600000, y(t)=-2.516613, y'(t)=0.140668, z(t)=-0.593811, z'(t)=-0.273498, v(t)=-1.707817, v'(t)=0.515320, X(t)=-2.516613, Y(t)=-0.593811, Z(t)=-1.707817
t=16.620000, y(t)=-2.513329, y'(t)=0.187536, z(t)=-0.599298, z'(t)=-0.275088, v(t)=-1.697826, v'(t)=0.483652, X(t)=-2.513329, Y(t)=-0.599298, Z(t)=-1.697826
t=16.640000, y(t)=-2.509117, y'(t)=0.233514, z(t)=-0.604811, z'(t)=-0.276062, v(t)=-1.688476, v'(t)=0.451147, X(t)=-2.509117, Y(t)=-0.604811, Z(t)=-1.688476
t=16.660000, y(t)=-2.503995, y'(t)=0.278499, z(t)=-0.610336, z'(t)=-0.276419, v(t)=-1.679785, v'(t)=0.417873, X(t)=-2.503995, Y(t)=-0.610336, Z(t)=-1.679785
t=16.680000, y(t)=-2.497984, y'(t)=0.322391, z(t)=-0.615863, z'(t)=-0.276163, v(t)=-1.671766, v'(t)=0.383900, X(t)=-2.497984, Y(t)=-0.615863, Z(t)=-1.671766
t=16.700000, y(t)=-2.491107, y'(t)=0.365092, z(t)=-0.621379, z'(t)=-0.275296, v(t)=-1.664433, v'(t)=0.349297, X(t)=-2.491107, Y(t)=-0.621379, Z(t)=-1.664433
t=16.720000, y(t)=-2.483389, y'(t)=0.406511, z(t)=-0.626871, z'(t)=-0.273822, v(t)=-1.657798, v'(t)=0.314137, X(t)=-2.483389, Y(t)=-0.626871, Z(t)=-1.657798
t=16.740000, y(t)=-2.474856, y'(t)=0.446557, z(t)=-0.632328, z'(t)=-0.271747, v(t)=-1.651871, v'(t)=0.278491, X(t)=-2.474856, Y(t)=-0.632328, Z(t)=-1.651871
t=16.760000, y(t)=-2.465537, y'(t)=0.485144, z(t)=-0.637737, z'(t)=-0.269078, v(t)=-1.646661, v'(t)=0.242433, X(t)=-2.465537, Y(t)=-0.637737, Z(t)=-1.646661
t=16.780000, y(t)=-2.455461, y'(t)=0.522191, z(t)=-0.643087, z'(t)=-0.265823, v(t)=-1.642176, v'(t)=0.206035, X(t)=-2.455461, Y(t)=-0.643087, Z(t)=-1.642176
t=16.800000, y(t)=-2.444660, y'(t)=0.557621, z(t)=-0.648366, z'(t)=-0.261992, v(t)=-1.638421, v'(t)=0.169373, X(t)=-2.444660, Y(t)=-0.648366, Z(t)=-1.638421
t=16.820000, y(t)=-2.433167, y'(t)=0.591359, z(t)=-0.653563, z'(t)=-0.257596, v(t)=-1.635402, v'(t)=0.132520, X(t)=-2.433167, Y(t)=-0.653563, Z(t)=-1.635402
t=16.840000, y(t)=-2.421017, y'(t)=0.623338, z(t)=-0.658666, z'(t)=-0.252646, v(t)=-1.633121, v'(t)=0.095549, X(t)=-2.421017, Y(t)=-0.658666, Z(t)=-1.633121
t=16.860000, y(t)=-2.408246, y'(t)=0.653492, z(t)=-0.663665, z'(t)=-0.247156, v(t)=-1.631580, v'(t)=0.058536, X(t)=-2.408246, Y(t)=-0.663665, Z(t)=-1.631580
t=16.880000, y(t)=-2.394890, y'(t)=0.681763, z(t)=-0.668549, z'(t)=-0.241140, v(t)=-1.630780, v'(t)=0.021554, X(t)=-2.394890, Y(t)=-0.668549, Z(t)=-1.630780
t=16.900000, y(t)=-2.380988, y'(t)=0.708097, z(t)=-0.673307, z'(t)=-0.234614, v(t)=-1.630718, v'(t)=-0.015323, X(t)=-2.380988, Y(t)=-0.673307, Z(t)=-1.630718
t=16.920000, y(t)=-2.366579, y'(t)=0.732443, z(t)=-0.677930, z'(t)=-0.227594, v(t)=-1.631391, v'(t)=-0.052022, X(t)=-2.366579, Y(t)=-0.677930, Z(t)=-1.631391
t=16.940000, y(t)=-2.351704, y'(t)=0.754758, z(t)=-0.682408, z'(t)=-0.220098, v(t)=-1.632797, v'(t)=-0.088472, X(t)=-2.351704, Y(t)=-0.682408, Z(t)=-1.632797
t=16.960000, y(t)=-2.336403, y'(t)=0.775002, z(t)=-0.686731, z'(t)=-0.212143, v(t)=-1.634928, v'(t)=-0.124599, X(t)=-2.336403, Y(t)=-0.686731, Z(t)=-1.634928
t=16.980000, y(t)=-2.320718, y'(t)=0.793142, z(t)=-0.690891, z'(t)=-0.203750, v(t)=-1.637778, v'(t)=-0.160335, X(t)=-2.320718, Y(t)=-0.690891, Z(t)=-1.637778
t=17.000000, y(t)=-2.304691, y'(t)=0.809150, z(t)=-0.694878, z'(t)=-0.194940, v(t)=-1.641338, v'(t)=-0.195608, X(t)=-2.304691, Y(t)=-0.694878, Z(t)=-1.641338
t=17.020000, y(t)=-2.288366, y'(t)=0.823002, z(t)=-0.698686, z'(t)=-0.185732, v(t)=-1.645599, v'(t)=-0.230350, X(t)=-2.288366, Y(t)=-0.698686, Z(t)=-1.645599
t=17.040000, y(t)=-2.271786, y'(t)=0.834681, z(t)=-0.702305, z'(t)=-0.176149, v(t)=-1.650548, v'(t)=-0.264495, X(t)=-2.271786, Y(t)=-0.702305, Z(t)=-1.650548
t=17.060000, y(t)=-2.254994, y'(t)=0.844174, z(t)=-0.705729, z'(t)=-0.166214, v(t)=-1.656174, v'(t)=-0.297977, X(t)=-2.254994, Y(t)=-0.705729, Z(t)=-1.656174
t=17.080000, y(t)=-2.238033, y'(t)=0.851475, z(t)=-0.708951, z'(t)=-0.155951, v(t)=-1.662463, v'(t)=-0.330732, X(t)=-2.238033, Y(t)=-0.708951, Z(t)=-1.662463
t=17.100000, y(t)=-2.220949, y'(t)=0.856583, z(t)=-0.711965, z'(t)=-0.145382, v(t)=-1.669398, v'(t)=-0.362697, X(t)=-2.220949, Y(t)=-0.711965, Z(t)=-1.669398
t=17.120000, y(t)=-2.203785, y'(t)=0.859501, z(t)=-0.714765, z'(t)=-0.134534, v(t)=-1.676965, v'(t)=-0.393812, X(t)=-2.203785, Y(t)=-0.714765, Z(t)=-1.676965
t=17.140000, y(t)=-2.186584, y'(t)=0.860239, z(t)=-0.717345, z'(t)=-0.123431, v(t)=-1.685145, v'(t)=-0.424018, X(t)=-2.186584, Y(t)=-0.717345, Z(t)=-1.685145
t=17.160000, y(t)=-2.169390, y'(t)=0.858812, z(t)=-0.719701, z'(t)=-0.112099, v(t)=-1.693919, v'(t)=-0.453259, X(t)=-2.169390, Y(t)=-0.719701, Z(t)=-1.693919
t=17.180000, y(t)=-2.152246, y'(t)=0.855240, z(t)=-0.721828, z'(t)=-0.100563, v(t)=-1.703268, v'(t)=-0.481480, X(t)=-2.152246, Y(t)=-0.721828, Z(t)=-1.703268
t=17.200000, y(t)=-2.135194, y'(t)=0.849548, z(t)=-0.723722, z'(t)=-0.088851, v(t)=-1.713171, v'(t)=-0.508629, X(t)=-2.135194, Y(t)=-0.723722, Z(t)=-1.713171
t=17.220000, y(t)=-2.118278, y'(t)=0.841766, z(t)=-0.725381, z'(t)=-0.076988, v(t)=-1.723606, v'(t)=-0.534657, X(t)=-2.118278, Y(t)=-0.725381, Z(t)=-1.723606
t=17.240000, y(t)=-2.101537, y'(t)=0.831930, z(t)=-0.726801, z'(t)=-0.065002, v(t)=-1.734550, v'(t)=-0.559516, X(t)=-2.101537, Y(t)=-0.726801, Z(t)=-1.734550
t=17.260000, y(t)=-2.085014, y'(t)=0.820080, z(t)=-0.727980, z'(t)=-0.052920, v(t)=-1.745979, v'(t)=-0.583161, X(t)=-2.085014, Y(t)=-0.727980, Z(t)=-1.745979
t=17.280000, y(t)=-2.068747, y'(t)=0.806261, z(t)=-0.728917, z'(t)=-0.040769, v(t)=-1.757868, v'(t)=-0.605550, X(t)=-2.068747, Y(t)=-0.728917, Z(t)=-1.757868
t=17.300000, y(t)=-2.052776, y'(t)=0.790523, z(t)=-0.729610, z'(t)=-0.028576, v(t)=-1.770192, v'(t)=-0.626643, X(t)=-2.052776, Y(t)=-0.729610, Z(t)=-1.770192
t=17.320000, y(t)=-2.037139, y'(t)=0.772920, z(t)=-0.730060, z'(t)=-0.016368, v(t)=-1.782925, v'(t)=-0.646404, X(t)=-2.037139, Y(t)=-0.730060, Z(t)=-1.782925
t=17.340000, y(t)=-2.021871, y'(t)=0.753511, z(t)=-0.730265, z'(t)=-0.004173, v(t)=-1.796039, v'(t)=-0.664798, X(t)=-2.021871, Y(t)=-0.730265, Z(t)=-1.796039
t=17.360000, y(t)=-2.007010, y'(t)=0.732358, z(t)=-0.730227, z'(t)=0.007983, v(t)=-1.809507, v'(t)=-0.681794, X(t)=-2.007010, Y(t)=-0.730227, Z(t)=-1.809507
t=17.380000, y(t)=-1.992588, y'(t)=0.709528, z(t)=-0.729946, z'(t)=0.020072, v(t)=-1.823301, v'(t)=-0.697365, X(t)=-1.992588, Y(t)=-0.729946, Z(t)=-1.823301
t=17.400000, y(t)=-1.978639, y'(t)=0.685091, z(t)=-0.729425, z'(t)=0.032069, v(t)=-1.837392, v'(t)=-0.711484, X(t)=-1.978639, Y(t)=-0.729425, Z(t)=-1.837392
t=17.420000, y(t)=-1.965195, y'(t)=0.659122, z(t)=-0.728664, z'(t)=0.043947, v(t)=-1.851751, v'(t)=-0.724129, X(t)=-1.965195, Y(t)=-0.728664, Z(t)=-1.851751
t=17.440000, y(t)=-1.952284, y'(t)=0.631699, z(t)=-0.727668, z'(t)=0.055680, v(t)=-1.866347, v'(t)=-0.735281, X(t)=-1.952284, Y(t)=-0.727668, Z(t)=-1.866347
t=17.460000, y(t)=-1.939936, y'(t)=0.602902, z(t)=-0.726438, z'(t)=0.067242, v(t)=-1.881152, v'(t)=-0.744924, X(t)=-1.939936, Y(t)=-0.726438, Z(t)=-1.881152
t=17.480000, y(t)=-1.928177, y'(t)=0.572815, z(t)=-0.724980, z'(t)=0.078610, v(t)=-1.896134, v'(t)=-0.753045, X(t)=-1.928177, Y(t)=-0.724980, Z(t)=-1.896134
t=17.500000, y(t)=-1.917031, y'(t)=0.541525, z(t)=-0.723295, z'(t)=0.089758, v(t)=-1.911263, v'(t)=-0.759633, X(t)=-1.917031, Y(t)=-0.723295, Z(t)=-1.911263
t=17.520000, y(t)=-1.906523, y'(t)=0.509121, z(t)=-0.721391, z'(t)=0.100662, v(t)=-1.926509, v'(t)=-0.764681, X(t)=-1.906523, Y(t)=-0.721391, Z(t)=-1.926509
t=17.540000, y(t)=-1.896673, y'(t)=0.475694, z(t)=-0.719271, z'(t)=0.111300, v(t)=-1.941840, v'(t)=-0.768186, X(t)=-1.896673, Y(t)=-0.719271, Z(t)=-1.941840
t=17.560000, y(t)=-1.887502, y'(t)=0.441339, z(t)=-0.716941, z'(t)=0.121649, v(t)=-1.957226, v'(t)=-0.770147, X(t)=-1.887502, Y(t)=-0.716941, Z(t)=-1.957226
t=17.580000, y(t)=-1.879025, y'(t)=0.406151, z(t)=-0.714407, z'(t)=0.131687, v(t)=-1.972636, v'(t)=-0.770566, X(t)=-1.879025, Y(t)=-0.714407, Z(t)=-1.972636
t=17.600000, y(t)=-1.871261, y'(t)=0.370227, z(t)=-0.711676, z'(t)=0.141393, v(t)=-1.988039, v'(t)=-0.769448, X(t)=-1.871261, Y(t)=-0.711676, Z(t)=-1.988039
t=17.620000, y(t)=-1.864221, y'(t)=0.333666, z(t)=-0.708754, z'(t)=0.150747, v(t)=-2.003404, v'(t)=-0.766801, X(t)=-1.864221, Y(t)=-0.708754, Z(t)=-2.003404
